timestamp,reaction_time,error_rate,true_state,true_state_name,reaction_time_rolling_mean,error_rate_rolling_mean,time_of_day
2024-01-01 00:01:20,1001.5177213019331,0.20926888631356894,1,Fatigued,741.8382380430405,0.20329098021719397,0.016666666666666666
2024-01-01 00:01:25,621.8543320924174,0.2197097467584231,1,Fatigued,683.8464121272048,0.20715346657483535,0.016666666666666666
2024-01-01 00:01:30,601.6744492272423,0.15258502102246635,1,Fatigued,690.3142914935454,0.20140780982585732,0.016666666666666666
2024-01-01 00:01:35,774.7696544860022,0.3110649015442949,1,Fatigued,703.6552229366466,0.21480561674336154,0.016666666666666666
2024-01-01 00:01:40,653.6430898237967,0.23759002113511646,1,Fatigued,718.7834084770873,0.22996028681050587,0.016666666666666666
2024-01-01 00:01:45,446.4122329535701,0.028511802035724083,0,Focused,687.2756569556753,0.20985214446223388,0.016666666666666666
2024-01-01 00:01:50,555.7610503825307,0.12065440469862372,0,Focused,665.35778649798,0.18375765374981015,0.016666666666666666
2024-01-01 00:01:55,500.3369525069334,0.04515989965322146,0,Focused,642.2492276175835,0.16625918890755148,0.016666666666666666
2024-01-01 00:02:00,568.7274792247318,0.045580905612037155,0,Focused,629.4825929760565,0.1586068581481354,0.03333333333333333
2024-01-01 00:02:05,302.1780731198785,0.03202456304161612,0,Focused,602.6875035119036,0.14021501518150922,0.03333333333333333
2024-01-01 00:02:10,431.28570759331257,0.04326623785985304,0,Focused,545.6643021410416,0.12361475033613763,0.03333333333333333
2024-01-01 00:02:15,313.6935873308927,0.06513674469686563,0,Focused,514.8482276648891,0.10815745012998187,0.03333333333333333
2024-01-01 00:02:20,483.4857399353075,0.04543026176323743,0,Focused,503.02935673569556,0.097441974204059,0.03333333333333333
2024-01-01 00:02:25,391.0327621674693,0.038322324439498574,0,Focused,464.6556675038423,0.07016771649357936,0.03333333333333333
2024-01-01 00:02:30,499.4705827828179,0.034361058331215666,0,Focused,449.23841679974447,0.04984482021318929,0.03333333333333333
2024-01-01 00:02:35,538.75221928366,0.032529990527968754,0,Focused,458.4724154327534,0.05024663906241376,0.03333333333333333
2024-01-01 00:02:40,493.04920593421986,0.04777777072440375,0,Focused,452.2012309879224,0.04295897566499175,0.03333333333333333
2024-01-01 00:02:45,758.2413768270433,0.20096550930829646,1,Fatigued,477.99167341993336,0.05853953663049925,0.03333333333333333
2024-01-01 00:02:50,723.9368808906797,0.17326005448900653,2,Distracted,493.5126135865281,0.0713074515181962,0.03333333333333333
2024-01-01 00:02:55,1005.8275370977806,0.2100227968514969,2,Distracted,563.8775599843183,0.08910727489918427,0.03333333333333333
2024-01-01 00:03:00,765.6246319378132,0.15312773122247816,1,Fatigued,597.3114524187683,0.10009342423544679,0.05
2024-01-01 00:03:05,476.08646136390985,0.028564769226035715,0,Focused,613.55073982207,0.0964362266883638,0.05
2024-01-01 00:03:10,480.36349816446995,0.106940331796876,0,Focused,613.2385156449864,0.10258723369172765,0.05
2024-01-01 00:03:15,426.9119624458585,0.0328937537029103,0,Focused,616.8264356728253,0.10204437661806882,0.05
2024-01-01 00:03:20,532.8239954252009,0.08177779769534665,0,Focused,620.1617769370635,0.10678605055448194,0.05
2024-01-01 00:03:25,400.93964513349505,0.04401511389307046,0,Focused,606.380519522047,0.1079345628909921,0.05
2024-01-01 00:03:30,381.60452724475994,0.050918684798111215,0,Focused,595.2360516531011,0.10824865429836283,0.05
2024-01-01 00:03:35,753.7872592421326,0.16452881973142128,1,Fatigued,594.79063989461,0.10460498534067533,0.05
2024-01-01 00:03:40,558.9342361069143,0.09054256093289983,1,Fatigued,578.2903754162336,0.09633323598506464,0.05
2024-01-01 00:03:45,685.4334992758494,0.22118938184837555,1,Fatigued,546.2509716340404,0.09744989448475253,0.05
2024-01-01 00:03:50,661.4141046148098,0.11348506803496075,1,Fatigued,535.82991890174,0.09348562816600078,0.05
2024-01-01 00:03:55,373.34043046152533,0.17045299765457617,1,Fatigued,525.5553158115016,0.10767445100885482,0.05
2024-01-01 00:04:00,563.0024887490165,0.1952057122869826,1,Fatigued,533.8192148699562,0.11650098905786548,0.06666666666666667
2024-01-01 00:04:05,390.52476352505477,0.17116176956813894,1,Fatigued,530.1804949778759,0.13032779064438832,0.06666666666666667
2024-01-01 00:04:10,515.4576857649728,0.276702273628938,2,Distracted,528.4438640118531,0.14982023823774746,0.06666666666666667
2024-01-01 00:04:15,627.3871544208546,0.25287897197098536,2,Distracted,551.088614940589,0.17070662404553896,0.06666666666666667
2024-01-01 00:04:20,454.87707363997754,0.28668124909642334,2,Distracted,558.4158695801108,0.19428288047537018,0.06666666666666667
2024-01-01 00:04:25,712.1235780903052,0.25405622176113835,2,Distracted,554.249501464928,0.2032356206783419,0.06666666666666667
2024-01-01 00:04:30,1245.2074099960266,0.25618689004870515,2,Distracted,622.8768188538392,0.21980005358992244,0.06666666666666667
2024-01-01 00:04:35,630.1559954460382,0.17470020540183884,2,Distracted,617.3490684708582,0.21515113594526875,0.06666666666666667
2024-01-01 00:04:40,339.72858299915,0.06563065013650408,0,Focused,585.1805163092921,0.2103656941554231,0.06666666666666667
2024-01-01 00:04:45,403.41048992350954,0.04607549997665883,0,Focused,588.1875222554906,0.19792794438763134,0.06666666666666667
2024-01-01 00:04:50,433.42263663177636,0.029341041912630116,0,Focused,575.2295370437666,0.1813414773501961,0.06666666666666667
2024-01-01 00:04:55,436.73478823390406,0.02575696463806816,0,Focused,579.8505395146515,0.16680099685718902,0.06666666666666667
2024-01-01 00:05:00,510.3783784289742,0.05029291274724549,0,Focused,579.3426087810516,0.1441600607690198,0.08333333333333333
2024-01-01 00:05:05,503.921379531665,0.028212304084507974,0,Focused,566.9960312921327,0.12169339398037204,0.08333333333333333
2024-01-01 00:05:10,439.8335982645572,0.023279256196047447,0,Focused,565.4916837545907,0.09535319469033444,0.08333333333333333
2024-01-01 00:05:15,512.6002788929827,0.06571681339624627,0,Focused,545.5393538348584,0.07651925385384524,0.08333333333333333
2024-01-01 00:05:20,363.96054879841006,0.06863801273105885,0,Focused,457.41466771509675,0.0577643661220806,0.08333333333333333
2024-01-01 00:05:25,580.6093962667604,0.05194513882141674,0,Focused,452.46000779716894,0.0454888594640384,0.08333333333333333
2024-01-01 00:05:30,518.1745964210619,0.018011751775891288,0,Focused,470.3046091393602,0.040726969627977117,0.08333333333333333
2024-01-01 00:05:35,516.8936891860909,0.030372524362277338,0,Focused,481.65292906561825,0.039156672066538965,0.08333333333333333
2024-01-01 00:05:40,426.0198460868056,0.06352989526984687,0,Focused,480.91265001112123,0.04257555740226064,0.08333333333333333
2024-01-01 00:05:45,718.415493494132,0.2125448301361797,2,Distracted,509.080720537144,0.0612543439520718,0.08333333333333333
2024-01-01 00:05:50,970.0687791814744,0.278230625482274,2,Distracted,555.0497606123939,0.08404811522557465,0.08333333333333333
2024-01-01 00:05:55,414.51003304137,0.038922539892223725,0,Focused,546.1086259633645,0.08511913880634622,0.08333333333333333
2024-01-01 00:06:00,416.4089660846895,0.050173959421410015,0,Focused,543.7661627453778,0.08780860912888248,0.1
2024-01-01 00:06:05,421.96634805078105,0.03699447135771352,0,Focused,534.7027696611576,0.08493637492502921,0.1
2024-01-01 00:06:10,509.3577345255586,0.047634896480992256,0,Focused,549.2424882338725,0.08283606330002255,0.1
2024-01-01 00:06:15,345.5096437340155,0.027434364473766296,0,Focused,525.7325129805979,0.0803849858652575,0.1
2024-01-01 00:06:20,504.0517239483145,0.06344779006120468,0,Focused,524.3202257333231,0.08492858969378884,0.1
2024-01-01 00:06:25,385.28170149506656,0.046224987650722915,0,Focused,511.1590269642208,0.0865138360226334,0.1
2024-01-01 00:06:30,316.51545169686943,0.06405847184672478,0,Focused,500.2085875252272,0.08656669368032119,0.1
2024-01-01 00:06:35,369.5331879883329,0.03819537592253966,0,Focused,465.32035697464727,0.06913174825895718,0.1
2024-01-01 00:06:40,1021.3685252937497,0.18325834773690142,1,Fatigued,470.45033158587484,0.05963452048441993,0.1
2024-01-01 00:06:45,457.217751758512,0.18188712991422762,1,Fatigued,474.72110345758904,0.07393097948662032,0.1
2024-01-01 00:06:50,724.0797631209584,0.15470241168353574,1,Fatigued,505.4881831612159,0.08438382471283289,0.1
2024-01-01 00:06:55,440.14019795949343,0.02536878543696701,0,Focused,507.3055681520871,0.08322125612075824,0.1
2024-01-01 00:07:00,445.90722772286455,0.026432145594628195,0,Focused,500.96051747181764,0.08110098103212184,0.11666666666666667
2024-01-01 00:07:05,469.65483302826954,0.012681098690149375,0,Focused,513.3750364012432,0.07962565445376014,0.11666666666666667
2024-01-01 00:07:10,468.21823476691793,0.07588984923074164,0,Focused,509.7916874831035,0.08086986037071384,0.11666666666666667
2024-01-01 00:07:15,553.6329855090635,0.041349958101504956,0,Focused,526.6268158845031,0.08038235741579206,0.11666666666666667
2024-01-01 00:07:20,329.77847445206396,0.27955625616706903,1,Fatigued,527.9531181600225,0.10193213584782645,0.11666666666666667
2024-01-01 00:07:25,591.3251839696002,0.15527837868594416,1,Fatigued,550.1323177581493,0.11364043612416692,0.11666666666666667
2024-01-01 00:07:30,524.5611340471066,0.03502251879979371,0,Focused,500.4515786334849,0.09881685323045615,0.11666666666666667
2024-01-01 00:07:35,493.14868688144435,0.05812231216108849,0,Focused,504.04467214577824,0.08644037145514223,0.11666666666666667
2024-01-01 00:07:40,514.576287432551,0.05712340346572995,0,Focused,483.0943245769375,0.07668247063336166,0.11666666666666667
2024-01-01 00:07:45,388.94070471976005,0.0499578551461848,0,Focused,477.9743752529642,0.07914137760428343,0.11666666666666667
2024-01-01 00:07:50,438.5857626844527,0.05011710268914459,0,Focused,477.242228749123,0.08150987331373508,0.11666666666666667
2024-01-01 00:07:55,452.42175625000965,0.05996675657691573,0,Focused,475.518921071297,0.0862384391024117,0.11666666666666667
2024-01-01 00:08:00,389.15875919580844,0.0437485199620389,0,Focused,467.61297351418597,0.08302430617554143,0.13333333333333333
2024-01-01 00:08:05,376.8397595664231,0.031674166187872714,0,Focused,449.933650919922,0.08205672698417821,0.13333333333333333
2024-01-01 00:08:10,434.7580209087722,0.023554779937529483,0,Focused,460.4316055655928,0.056456579361224245,0.13333333333333333
2024-01-01 00:08:15,335.423988808756,0.09727975754195935,0,Focused,434.84148604950843,0.05065671724682578,0.13333333333333333
2024-01-01 00:08:20,464.9509640059779,0.035352232847556966,0,Focused,428.8804690453955,0.050689688651602095,0.13333333333333333
2024-01-01 00:08:25,522.7903343642861,0.05365530839536578,0,Focused,431.8446337936797,0.050242988275029835,0.13333333333333333
2024-01-01 00:08:30,734.9877349304234,0.03186242470532011,0,Focused,453.8857785434669,0.04771689039898884,0.13333333333333333
2024-01-01 00:08:35,477.6343929747356,0.03381378948092905,0,Focused,462.75514736896446,0.04610248383246327,0.13333333333333333
2024-01-01 00:08:40,841.9088444696825,0.14834489184981442,1,Fatigued,503.0874555474875,0.05592526274853025,0.13333333333333333
2024-01-01 00:08:45,533.1850397861018,0.2680133469810122,1,Fatigued,511.1637839010967,0.07672992178893989,0.13333333333333333
2024-01-01 00:08:50,538.029212384477,0.24291121476767522,1,Fatigued,526.0508292199636,0.09664619126950352,0.13333333333333333
2024-01-01 00:08:55,616.9316968155789,0.20565555043684308,1,Fatigued,550.0600229448792,0.11404432969440055,0.13333333333333333
2024-01-01 00:09:00,568.2091630537146,0.2920686028764037,1,Fatigued,563.4051371593735,0.14089571198828796,0.15
2024-01-01 00:09:05,493.7804098434476,0.03304689735048482,0,Focused,579.2407792628426,0.13447242596914052,0.15
2024-01-01 00:09:10,466.065382812209,0.05276939242432446,0,Focused,579.3522211434657,0.1362141419268173,0.15
2024-01-01 00:09:15,483.84644107912135,0.05149956453850367,0,Focused,575.4578318149491,0.13599856754113107,0.15
2024-01-01 00:09:20,382.63611670399575,0.1411182107301111,1,Fatigued,540.2226699923065,0.14692414614361016,0.15
2024-01-01 00:09:25,864.3696177507203,0.15016677822284122,1,Fatigued,578.8961924699049,0.1585594450178014,0.15
2024-01-01 00:09:30,499.77836009012066,0.1568976297649008,1,Fatigued,544.6831440319487,0.15941471880931002,0.15
2024-01-01 00:09:35,615.3584254729388,0.2497530587053968,2,Distracted,552.9004826006324,0.1575886899817485,0.15
2024-01-01 00:09:40,1012.5114920012379,0.39751487856528345,2,Distracted,600.3487105623084,0.1730490563615093,0.15
2024-01-01 00:09:45,384.934371556234,0.024789225477243076,0,Focused,577.148978036374,0.15496242386554931,0.15
2024-01-01 00:09:50,515.789292714449,0.13070684993393325,1,Fatigued,571.9069910024475,0.13882624857130227,0.15
2024-01-01 00:09:55,618.1037916425837,0.0549427234076331,1,Fatigued,584.3393291823611,0.14101583117701708,0.15
2024-01-01 00:10:00,779.0185754728827,0.2024445110025194,1,Fatigued,615.6346484484284,0.15598334303483657,0.16666666666666666
2024-01-01 00:10:05,993.3037544566312,0.17976610575347224,2,Distracted,666.5803797861794,0.16880999715633344,0.16666666666666666
2024-01-01 00:10:10,652.9491689450778,0.16174957710941054,1,Fatigued,693.6116850102876,0.17087313379426336,0.16666666666666666
2024-01-01 00:10:15,535.7252997749447,0.038687664084598186,0,Focused,660.7472532127101,0.1597252223804391,0.16666666666666666
2024-01-01 00:10:20,346.6633729048471,0.07753606762922081,0,Focused,645.4357544941827,0.1517890661668711,0.16666666666666666
2024-01-01 00:10:25,506.94260229798965,0.07110303609662408,0,Focused,634.5941721766878,0.13392406390599382,0.16666666666666666
2024-01-01 00:10:30,388.370283249307,0.03709540763241996,0,Focused,572.1800513014947,0.09788211681270746,0.16666666666666666
2024-01-01 00:10:35,553.6748893092984,0.17396892375694503,1,Fatigued,589.0541030768011,0.11280008664067767,0.16666666666666666
2024-01-01 00:10:40,468.8397741407793,0.04625899541445037,0,Focused,584.3591512194341,0.10435530118872938,0.16666666666666666
2024-01-01 00:10:45,477.93813029039626,0.03398628984271072,0,Focused,570.3425850842154,0.10225965783223714,0.16666666666666666
2024-01-01 00:10:50,470.15886794128346,0.02288459743154476,0,Focused,539.4566143310556,0.08430366647513968,0.16666666666666666
2024-01-01 00:10:55,504.0935515959036,0.039392618788178714,0,Focused,490.53559404498276,0.07026631777861031,0.16666666666666666
2024-01-01 00:11:00,443.96475496024965,0.029690423078102185,0,Focused,469.6371526464999,0.05706040237547948,0.18333333333333332
2024-01-01 00:11:05,450.30434896379717,0.022623548468250463,0,Focused,461.0950575653851,0.05545399081384471,0.18333333333333332
2024-01-01 00:11:10,598.5349729494553,0.3467510725830875,1,Fatigued,486.28221756984595,0.08237549130923139,0.18333333333333332
2024-01-01 00:11:15,620.5744819644784,0.13084706789961043,1,Fatigued,497.6454055364949,0.08834989448953001,0.18333333333333332
2024-01-01 00:11:20,744.559187197002,0.17156313021591255,1,Fatigued,533.2642959312643,0.10179666674787927,0.18333333333333332
2024-01-01 00:11:25,550.9223817920937,0.1744973006665696,1,Fatigued,532.9890451795438,0.10184950443884173,0.18333333333333332
2024-01-01 00:11:30,652.878521616199,0.20068510666006298,1,Fatigued,551.3929199270858,0.11729211556340298,0.18333333333333332
2024-01-01 00:11:35,1087.241590339289,0.26546485882830534,2,Distracted,612.323265931975,0.14043997246196244,0.18333333333333332
2024-01-01 00:11:40,824.6041334006483,0.2981604761627409,2,Distracted,647.7677924779116,0.16796756033508206,0.18333333333333332
2024-01-01 00:11:45,553.5946909195372,0.13770640995685338,1,Fatigued,652.717906410275,0.17779893945194952,0.18333333333333332
2024-01-01 00:11:50,691.1306484264492,0.18598182243595218,1,Fatigued,677.4344957568949,0.19342807938773454,0.18333333333333332
2024-01-01 00:11:55,545.6900173708152,0.12091682448388548,1,Fatigued,686.9730625975967,0.203257406989298,0.18333333333333332
2024-01-01 00:12:00,881.7324612088656,0.1844162212144571,1,Fatigued,715.2928114235377,0.187023921852435,0.2
2024-01-01 00:12:05,556.2130361500832,0.04437888191156268,0,Focused,708.8566668420982,0.1783771032536302,0.2
2024-01-01 00:12:10,527.385380726514,0.036964738309179075,0,Focused,687.1392861950494,0.16491726406295687,0.2
2024-01-01 00:12:15,343.061769404692,0.04987114789838465,0,Focused,666.3532249563093,0.15245464878613837,0.2
2024-01-01 00:12:20,508.3955330010033,0.019473565669664048,0,Focused,651.9049260947897,0.1343334946870985,0.2
2024-01-01 00:12:25,389.9884218929452,0.06909951488650513,0,Focused,582.1796092501554,0.11469696029291845,0.2
2024-01-01 00:12:30,804.0495127111385,0.24889865254748084,1,Fatigued,580.1241471812043,0.10977077793139248,0.2
2024-01-01 00:12:35,572.4256489648627,0.18570260039524628,1,Fatigued,582.0072429857369,0.11457039697523175,0.2
2024-01-01 00:12:40,466.20065995001534,0.03559366007893809,0,Focused,559.5142441380934,0.09953158073953033,0.2
2024-01-01 00:12:45,379.92404473126015,0.06585189189681992,0,Focused,542.9376468741381,0.09402508748082379,0.2
2024-01-01 00:12:50,816.7341902913334,0.4361564716478205,2,Distracted,536.4378197823847,0.11919911252416013,0.2
2024-01-01 00:12:55,549.0346626844401,0.12139264564027782,1,Fatigued,535.7199824358205,0.12690048889703165,0.2
2024-01-01 00:13:00,498.6308523252978,0.14399566136825986,1,Fatigued,532.8445295956989,0.13760358120293972,0.21666666666666667
2024-01-01 00:13:05,793.349534667673,0.18593434588856428,1,Fatigued,577.873306121997,0.1512099010019577,0.21666666666666667
2024-01-01 00:13:10,613.343371053221,0.29872521634701377,1,Fatigued,588.3680899272188,0.17913506606969265,0.21666666666666667
2024-01-01 00:13:15,985.211707402538,0.18484042725911876,1,Fatigued,647.8904184781779,0.190709157306954,0.21666666666666667
2024-01-01 00:13:20,898.2228427537566,0.09963660798113701,1,Fatigued,657.3077514824398,0.1757829528503196,0.21666666666666667
2024-01-01 00:13:25,655.0184627605713,0.12503975920831767,1,Fatigued,665.5670328620107,0.16971666873162677,0.21666666666666667
2024-01-01 00:13:30,623.0932709039496,0.20409242635732533,1,Fatigued,681.2562939574041,0.18656654535946549,0.21666666666666667
2024-01-01 00:13:35,835.4125158535134,0.2003680998060258,1,Fatigued,726.8051410696294,0.2000181661503861,0.21666666666666667
2024-01-01 00:13:40,403.2326468840511,0.029575048363115128,0,Focused,685.4549867289012,0.15936002382191555,0.21666666666666667
2024-01-01 00:13:45,543.1433492336462,0.06750638923348094,0,Focused,684.8658553838218,0.15397139818123584,0.21666666666666667
2024-01-01 00:13:50,506.80939603546636,0.05941860081762562,0,Focused,685.6837097548386,0.14551369212617243,0.21666666666666667
2024-01-01 00:13:55,445.202635791658,0.05235855549646256,0,Focused,650.8690198672372,0.13215611308696223,0.21666666666666667
2024-01-01 00:14:00,498.4514798133712,0.08975783420932769,0,Focused,639.3798307432521,0.11125937487319364,0.23333333333333334
2024-01-01 00:14:05,469.919233147082,0.08190454542616263,0,Focused,587.8505833177065,0.10096578668989804,0.23333333333333334
2024-01-01 00:14:10,386.01075227525877,0.05118424109397009,0,Focused,536.6293742698567,0.09612055000118133,0.23333333333333334
2024-01-01 00:14:15,548.3213752585765,0.09630935867433263,0,Focused,525.9596655196573,0.09324750994778283,0.23333333333333334
2024-01-01 00:14:20,461.61853391374717,0.03382104069719907,0,Focused,509.81219182063705,0.07622037138177021,0.23333333333333334
2024-01-01 00:14:25,558.7690293978313,0.03416679153158891,0,Focused,482.14784317506894,0.059600240554326535,0.23333333333333334
2024-01-01 00:14:30,332.1933833106447,0.04017582958706053,0,Focused,475.04391681772825,0.06066031867672106,0.23333333333333334
2024-01-01 00:14:35,575.8637701156474,0.07484165284999132,0,Focused,478.31595890592837,0.06139384503837211,0.23333333333333334
2024-01-01 00:14:40,355.49307587378763,0.04407229955394385,0,Focused,463.1843268897604,0.05985921491200393,0.23333333333333334
2024-01-01 00:14:45,355.34981636618613,0.04996639475547096,0,Focused,454.1990449472132,0.05961999883790477,0.23333333333333334
2024-01-01 00:14:50,525.1520244921662,0.12038229440157074,1,Fatigued,456.86909941509276,0.06268244485712907,0.23333333333333334
2024-01-01 00:14:55,388.3690120648929,0.038923703529497256,0,Focused,448.7140773068739,0.05838436066746254,0.23333333333333334
2024-01-01 00:15:00,376.4428610232006,0.0474229801660458,0,Focused,447.757288181668,0.0580082345746701,0.25
2024-01-01 00:15:05,443.3784576781661,0.04409219142124629,0,Focused,437.262996423627,0.05278651784936147,0.25
2024-01-01 00:15:10,885.6390977057288,0.20864896970266936,1,Fatigued,479.6650528028252,0.0702693107499085,0.25
2024-01-01 00:15:15,893.2801539254143,0.12914362569456297,2,Distracted,513.1161652555835,0.07976699416620589,0.25
2024-01-01 00:15:20,703.1497426826307,0.23812765620064633,1,Fatigued,550.2118011927821,0.09956217682756449,0.25
2024-01-01 00:15:25,656.6002494994684,0.1537649754767313,1,Fatigued,558.2854491311642,0.10745450909023849,0.25
2024-01-01 00:15:30,640.7379697060682,0.15110153436542645,1,Fatigued,586.8099385143922,0.11815743257138675,0.25
2024-01-01 00:15:35,532.4545279259366,0.17261533464228354,1,Fatigued,604.5204096703673,0.130422326560068,0.25
2024-01-01 00:15:40,786.5046487981689,0.272229354980399,1,Fatigued,630.6556721009676,0.14560703261795083,0.25
2024-01-01 00:15:45,933.43734813614,0.2521613477855809,1,Fatigued,685.1625057080922,0.1669307970435592,0.25
2024-01-01 00:15:50,471.5804694278833,0.051937590059282245,0,Focused,694.6762665485605,0.1673822580328828,0.25
2024-01-01 00:15:55,553.2200608212747,0.13955525692298978,1,Fatigued,705.6604268628714,0.1769285645830572,0.25
2024-01-01 00:16:00,619.6804091961438,0.3151015077964831,2,Distracted,679.0645580119128,0.18757381839243856,0.26666666666666666
2024-01-01 00:16:05,836.1770295458226,0.2732495214334687,2,Distracted,673.3542455739537,0.20198440796632916,0.26666666666666666
2024-01-01 00:16:10,771.5184710707498,0.22726464925947887,1,Fatigued,680.1911184127656,0.20089810727221238,0.26666666666666666
2024-01-01 00:16:15,622.8281622205342,0.13063808207162864,1,Fatigued,676.8139096848722,0.19858541793170212,0.26666666666666666
2024-01-01 00:16:20,1121.5662222114734,0.2213697905341055,1,Fatigued,724.8967349354127,0.20561224354857002,0.26666666666666666
2024-01-01 00:16:25,1327.5742779383227,0.21425472522913616,2,Distracted,804.4087099366513,0.20977618260725528,0.26666666666666666
2024-01-01 00:16:30,1186.275660756909,0.2747607104605574,2,Distracted,844.3858111325253,0.21002931815527112,0.26666666666666666
2024-01-01 00:16:35,660.0570415656682,0.12878753747760058,2,Distracted,817.0477804754781,0.1976919371244731,0.26666666666666666
2024-01-01 00:16:40,449.5110178142329,0.3022718513625856,2,Distracted,814.8408353141132,0.22272536325480347,0.26666666666666666
2024-01-01 00:16:45,614.1386852132234,0.031076572702090084,0,Focused,820.932697753308,0.21187749483271343,0.26666666666666666
2024-01-01 00:16:50,428.1666297658138,0.06429307616120852,0,Focused,801.781319810275,0.186796651669186,0.26666666666666666
2024-01-01 00:16:55,553.7625075516894,0.21796156374109366,1,Fatigued,773.5398676108617,0.18126785589994848,0.26666666666666666
2024-01-01 00:17:00,537.2658352983527,0.08454058243724721,1,Fatigued,750.114604033622,0.16699544921772533,0.2833333333333333
2024-01-01 00:17:05,399.6061619040735,0.06985566673891414,0,Focused,727.7924040019759,0.1609172076844539,0.2833333333333333
2024-01-01 00:17:10,477.0099145766142,0.06212754479924474,0,Focused,663.33677323849,0.1449929831109678,0.2833333333333333
2024-01-01 00:17:15,543.7877488048653,0.016047463554108354,0,Focused,584.9581203251443,0.12517225694346504,0.2833333333333333
2024-01-01 00:17:20,425.6038448289652,0.050115375138219634,0,Focused,508.89093873234987,0.10270772341123124,0.2833333333333333
2024-01-01 00:17:25,369.8710842627277,0.051991319190186555,0,Focused,479.8723430020558,0.09502810158248984,0.2833333333333333
2024-01-01 00:17:30,382.1929310744849,0.04255971391532024,0,Focused,473.14053432808095,0.06905688783776331,0.2833333333333333
2024-01-01 00:17:35,428.07077084771845,0.057107940013338326,0,Focused,454.53374289153055,0.07166002456888813,0.2833333333333333
2024-01-01 00:17:40,425.98587913518867,0.023491576172429425,0,Focused,454.315667828468,0.06757987457001022,0.2833333333333333
2024-01-01 00:17:45,394.7401961980582,0.032077738461603084,0,Focused,438.4134366931049,0.04899149204206117,0.2833333333333333
2024-01-01 00:17:50,652.3141675483469,0.09541579961116087,0,Focused,449.91826991810433,0.05007901375945254,0.2833333333333333
2024-01-01 00:17:55,450.03564094634805,0.025613320943212586,0,Focused,454.96121782233166,0.04565477917988238,0.2833333333333333
2024-01-01 00:18:00,530.3633163468025,0.05696657672183442,0,Focused,460.2965579993506,0.045138682372141345,0.3
2024-01-01 00:18:05,486.05044821354846,0.030975602736911897,0,Focused,454.5228279402189,0.0466314962904217,0.3
2024-01-01 00:18:10,431.61641226130723,0.011463737795508295,0,Focused,455.12408468345313,0.042766332556150574,0.3
2024-01-01 00:18:15,446.3587930078352,0.029921137899309294,0,Focused,462.7728555579639,0.04055931442706284,0.3
2024-01-01 00:18:20,537.2518184582842,0.07406892259844176,0,Focused,478.27874429634375,0.043710235295374995,0.3
2024-01-01 00:18:25,310.57824751700997,0.04961843749269989,0,Focused,466.5294919632729,0.042961285043311155,0.3
2024-01-01 00:18:30,434.05104227615476,0.04174246509409245,0,Focused,467.33600827736956,0.04478637393547746,0.3
2024-01-01 00:18:35,428.4756282732664,0.07129337455180473,0,Focused,470.70955148489037,0.04870793754449761,0.3
2024-01-01 00:18:40,467.2241532498938,0.03724302620210739,0,Focused,452.2005500550451,0.042890660203592265,0.3
2024-01-01 00:18:45,371.5286301007505,0.03741704944771165,0,Focused,444.34984897048537,0.04407103305404218,0.3
2024-01-01 00:18:50,713.9882063519406,0.3877430322498814,2,Distracted,462.7123379709991,0.07714867860684688,0.3
2024-01-01 00:18:55,619.4005609806142,0.263438173159435,1,Fatigued,476.04734924770565,0.10039493564909918,0.3
